sentence_id,psa_id,Domain,source_text,token_count,Source,status
psa_2026_000036_s02,psa_2026_000036,Governance,"The Independent Electoral and Boundaries Commission (IEBC), led by Chairperson Erastus Ethekon, was honored to host a delegation from the Ministry of Justice and Law of the Kingdom of Lesotho who were in the country for a benchmarking mission.",39,https://www.iebc.or.ke/news/?Commission_hosts_Lesotho_Ministry_of_Justice_and_Law_delegation_benchmarking_on_poll_management,awaiting_nllb_seed
psa_2026_000036_s03,psa_2026_000036,Governance,"The delegation’s objective is to share and learn lessons on best practices in management of elections; specifically, management of referenda and the Constitutional reform process.",25,https://www.iebc.or.ke/news/?Commission_hosts_Lesotho_Ministry_of_Justice_and_Law_delegation_benchmarking_on_poll_management,awaiting_nllb_seed
psa_2026_000036_s04,psa_2026_000036,Governance,The Commission pointed out the need for continuous stakeholder eng,10,https://www.iebc.or.ke/news/?Commission_hosts_Lesotho_Ministry_of_Justice_and_Law_delegation_benchmarking_on_poll_management,awaiting_nllb_seed
psa_2026_000037_s01,psa_2026_000037,Governance,IEBC undertakes capacity building for Training of Trainers ahead of by-elections4th Dec 2025.,13,https://www.iebc.or.ke/news/?IEBC_undertakes_capacity_building_for_Training_of_Trainers_ahead_of_by-elections,awaiting_nllb_seed
psa_2026_000037_s02,psa_2026_000037,Governance,The Commission trained Trainers of Trainers (ToTs) for the 27th November 2025 by-elections.,13,https://www.iebc.or.ke/news/?IEBC_undertakes_capacity_building_for_Training_of_Trainers_ahead_of_by-elections,awaiting_nllb_seed
psa_2026_000037_s03,psa_2026_000037,Governance,"Opening the training on behalf of the Chairperson, the Vice Chairperson Fahima Araphat Abdallah, OGW encouraged participants to continue with the same spirit and zeal of ensuring the delivery of free, fair and credible elections in the country.",38,https://www.iebc.or.ke/news/?IEBC_undertakes_capacity_building_for_Training_of_Trainers_ahead_of_by-elections,awaiting_nllb_seed
psa_2026_000037_s04,psa_2026_000037,Governance,"This will not only enhance public trust, but also strengthen Kenya’s democracy.",12,https://www.iebc.or.ke/news/?IEBC_undertakes_capacity_building_for_Training_of_Trainers_ahead_of_by-elections,awaiting_nllb_seed
psa_2026_000037_s05,psa_2026_000037,Governance,"Further, she urged poll officials to ensure all activities are guided by the rule of law",16,https://www.iebc.or.ke/news/?IEBC_undertakes_capacity_building_for_Training_of_Trainers_ahead_of_by-elections,awaiting_nllb_seed
psa_2026_000038_s01,psa_2026_000038,Governance,IEBC engages Bunge la Mwananchi to sensitise members to support ongoing Continuous Voter Registration exercise6th Nov 2025.,17,https://www.iebc.or.ke/news/?IEBC_engages_Bunge_la_Mwananchi_to_sensitise_members_to_support_ongoing_Continuous_Voter_Registration_exercise,awaiting_nllb_seed
psa_2026_000038_s02,psa_2026_000038,Governance,"Independent Electoral and Boundaries Commission IEBC) led by Vice Chairperson Fahima Araphat Abdallah, OGW, interacted with the grassroots voice of the people, Bunge La Mwananchi, in a meeting under the theme “Your Participation is not an Option, it is Your Patriotic Duty!” The Commission praised the crucial civic work of Bunge La Mwananchi (The People’s Parliament), acknowledging their presence across 36 counties and their call for youth to register and participate in de",73,https://www.iebc.or.ke/news/?IEBC_engages_Bunge_la_Mwananchi_to_sensitise_members_to_support_ongoing_Continuous_Voter_Registration_exercise,awaiting_nllb_seed
psa_2026_000105_s01,psa_2026_000105,Governance,Service of Court and Tax Appeals Tribunal Documents.,8,https://www.kra.go.ke/news-center/public-notices/821-service-of-court-and-tax-appeals-tribunal-documents,awaiting_nllb_seed
psa_2026_000105_s02,psa_2026_000105,Governance,BACK TO PUBLIC NOTICES Service of Court and Tax Appeals Tribunal Documents Kenya Revenue Authority (KRA) informs members of the public that service of Court and Tax Appeal Tribunal documents shall now be done through the following email address: LegalServices@kra.go.ke For clarification please contact the Legal Office on Tel.,49,https://www.kra.go.ke/news-center/public-notices/821-service-of-court-and-tax-appeals-tribunal-documents,awaiting_nllb_seed
psa_2026_000105_s03,psa_2026_000105,Governance,Number: +254 709 011 688 Commissioner for Legal Services & Board Coordination PUBLIC NOTICES 23/04/2020 💬 Address Times Tower Building Haile Selassie Avenue P.,24,https://www.kra.go.ke/news-center/public-notices/821-service-of-court-and-tax-appeals-tribunal-documents,awaiting_nllb_seed
psa_2026_000105_s04,psa_2026_000105,Governance,Box 48240 - 00100 Helping Tax Payers iTax Tutorials Glos,10,https://www.kra.go.ke/news-center/public-notices/821-service-of-court-and-tax-appeals-tribunal-documents,awaiting_nllb_seed
psa_2026_000131_s01,psa_2026_000131,Governance,IEBC develops 3-year MTEF budget to guide operation through to 2027 General Election17th Feb 2025.,15,https://www.iebc.or.ke/news/?IEBC_develops_3-year_MTEF_budget_to_guide_operation_through_to_2027_General_Election,awaiting_nllb_seed
psa_2026_000131_s02,psa_2026_000131,Governance,The Commission led by the Commission Secretary/CEO Marjan H.,9,https://www.iebc.or.ke/news/?IEBC_develops_3-year_MTEF_budget_to_guide_operation_through_to_2027_General_Election,awaiting_nllb_seed
psa_2026_000131_s03,psa_2026_000131,Governance,"Marjan, MBS held a workshop to develop its Medium-Term Expenditure Framework (MTEF) for the Financial Years 2025/2026, 2026/2027/ and 2027/2028.",20,https://www.iebc.or.ke/news/?IEBC_develops_3-year_MTEF_budget_to_guide_operation_through_to_2027_General_Election,awaiting_nllb_seed
psa_2026_000131_s04,psa_2026_000131,Governance,"The Commission prioritizes prudent financial planning, expenditure and accountability to guarantee value for money while improving service delivery.",18,https://www.iebc.or.ke/news/?IEBC_develops_3-year_MTEF_budget_to_guide_operation_through_to_2027_General_Election,awaiting_nllb_seed
psa_2026_000131_s05,psa_2026_000131,Governance,"While opening the workshop, Marjan observed that Government policies and plans affect the mandate of the Commission in various ways, especially th",22,https://www.iebc.or.ke/news/?IEBC_develops_3-year_MTEF_budget_to_guide_operation_through_to_2027_General_Election,awaiting_nllb_seed
psa_2026_000132_s01,psa_2026_000132,Education,"Hordes of students, public visit iconic IEBC booth at the Nairobi International Trade Fair17th Feb 2025.",16,"https://www.iebc.or.ke/news/?Hordes_of_students,_public_visit_iconic_IEBC_booth_at_the_Nairobi_International_Trade_Fair",awaiting_nllb_seed
psa_2026_000132_s02,psa_2026_000132,Education,"The IEBC stand continues to attract huge interest from members of the public, dignitaries and students seeking electoral related information.",20,"https://www.iebc.or.ke/news/?Hordes_of_students,_public_visit_iconic_IEBC_booth_at_the_Nairobi_International_Trade_Fair",awaiting_nllb_seed
psa_2026_000132_s03,psa_2026_000132,Education,The Commission is participating in the 2024 Agricultural Society of Kenya’s Nairobi International Trade Fair (NITF) at the Jamhuri showground from 23rd to 29th September 2024.,26,"https://www.iebc.or.ke/news/?Hordes_of_students,_public_visit_iconic_IEBC_booth_at_the_Nairobi_International_Trade_Fair",awaiting_nllb_seed
psa_2026_000132_s04,psa_2026_000132,Education,This year’s theme is 'Promoting Climate Smart Agriculture & Trade Initiatives for Sustainable Economic Growth'.,15,"https://www.iebc.or.ke/news/?Hordes_of_students,_public_visit_iconic_IEBC_booth_at_the_Nairobi_International_Trade_Fair",awaiting_nllb_seed
psa_2026_000132_s05,psa_2026_000132,Education,The Show provides an opportunity to learn more about the electora,11,"https://www.iebc.or.ke/news/?Hordes_of_students,_public_visit_iconic_IEBC_booth_at_the_Nairobi_International_Trade_Fair",awaiting_nllb_seed
psa_2026_000134_s01,psa_2026_000134,Governance,"IEBC attends electoral management bodies conference, discusses use of AI in 2022 GE2nd Apr 2024.",15,"https://www.iebc.or.ke/news/?IEBC_attends_electoral_management_bodies_conference,_discusses_use_of_AI_in_2022_GE_",awaiting_nllb_seed
psa_2026_000134_s02,psa_2026_000134,Governance,The Commission took part in the Artificial Intelligence (AI) Conference for Electoral Management Bodies (EMBs) in Africa that was organized by Yiaga Africa in Nairobi on 16 March 2024.,29,"https://www.iebc.or.ke/news/?IEBC_attends_electoral_management_bodies_conference,_discusses_use_of_AI_in_2022_GE_",awaiting_nllb_seed
psa_2026_000134_s03,psa_2026_000134,Governance,"The Commission Chief Executive Officer (CEO) Marjan Hussein Marjan, MBS, shared insightful perspectives on the adoption of Artificial Intelligence (AI) by EMBs.",22,"https://www.iebc.or.ke/news/?IEBC_attends_electoral_management_bodies_conference,_discusses_use_of_AI_in_2022_GE_",awaiting_nllb_seed
psa_2026_000134_s04,psa_2026_000134,Governance,Marjan emphasized the practical applications of AI that the Commission employed during the 2022 General Election including voter reg,19,"https://www.iebc.or.ke/news/?IEBC_attends_electoral_management_bodies_conference,_discusses_use_of_AI_in_2022_GE_",awaiting_nllb_seed
psa_2026_000137_s01,psa_2026_000137,Governance,IEBC Gazettes Returning Officers10th May 2022.,6,https://www.iebc.or.ke/news/?IEBC_Gazettes_Returning_Officers,awaiting_nllb_seed
psa_2026_000137_s02,psa_2026_000137,Governance,The Commission has gazetted the IEBC Chairman Wafula Chebukati as the Presidential Returning Officer for the 9 August 2022 General Election.,21,https://www.iebc.or.ke/news/?IEBC_Gazettes_Returning_Officers,awaiting_nllb_seed
psa_2026_000137_s03,psa_2026_000137,Governance,"The gazette notice dated April 28 has also named the Constituency Returning Officers and Deputy Constituency Returning Officers; and the Returning Officer for Kenyan citizens residing outside the Country. “The appointments are for the purpose of the 9th August, 2022 General Election exercise.",43,https://www.iebc.or.ke/news/?IEBC_Gazettes_Returning_Officers,awaiting_nllb_seed
psa_2026_000137_s04,psa_2026_000137,Governance,The Constituency Returning and Deputy Returning Officers shall also be Registration and Registration Assistants for pu,16,https://www.iebc.or.ke/news/?IEBC_Gazettes_Returning_Officers,awaiting_nllb_seed
psa_2026_000138_s01,psa_2026_000138,Governance,Timelines for Submission of Presidential and Gubernatorial Lists Extended10th May 2022.,11,https://www.iebc.or.ke/news/?Timelines_for_Submission_of_Presidential_and_Gubernatorial_Lists_Extended,awaiting_nllb_seed
psa_2026_000138_s02,psa_2026_000138,Governance,"The Commission held a consultative meeting with representatives from political parties and independent candidates on 26 April 2022 to discuss timelines to submit lists of persons for President and Deputy President candidates and Governor and Deputy Governor candidates to the Commission. “Political parties intending to present Presidential and Deputy Presidential candidates, through party primaries or direct nominations shall submit the names of the Presidential and Deputy Presidential candidates in the pres",71,https://www.iebc.or.ke/news/?Timelines_for_Submission_of_Presidential_and_Gubernatorial_Lists_Extended,awaiting_nllb_seed
psa_2026_000140_s01,psa_2026_000140,Governance,IEBC Joins in the Fight against Drug Abuse2nd Mar 2020.,10,https://www.iebc.or.ke/news/?IEBC_Joins_in_the_Fight_against_Drug_Abuse,awaiting_nllb_seed
psa_2026_000140_s02,psa_2026_000140,Governance,"IEBC Juja CEC, Justus Mbithi joined other leaders in a meeting led by the Central Regional Commissioner Wilfred Nyagwanga and the Kiambu County Commissioner Wilson Wanyanga, to deliberate ways of tackling the growing concern of drug abuse especially among the youth.",41,https://www.iebc.or.ke/news/?IEBC_Joins_in_the_Fight_against_Drug_Abuse,awaiting_nllb_seed
psa_2026_000140_s03,psa_2026_000140,Governance,The meeting noted that the spiraling drug abuse among the youth was affecting their participation in development programs including civic responsibility.,21,https://www.iebc.or.ke/news/?IEBC_Joins_in_the_Fight_against_Drug_Abuse,awaiting_nllb_seed
psa_2026_000140_s04,psa_2026_000140,Governance,"As IEBC, one of our desired goals is to have majority of Kenyans if not all, participate fully in electoral processes"" sai",22,https://www.iebc.or.ke/news/?IEBC_Joins_in_the_Fight_against_Drug_Abuse,awaiting_nllb_seed
psa_2026_000142_s01,psa_2026_000142,Governance,IEBC Successfully Conducts Kibra Poll11th Nov 2019.,7,https://www.iebc.or.ke/news/?IEBC_Successfully_Conducts_Kibra_Poll,awaiting_nllb_seed
psa_2026_000142_s02,psa_2026_000142,Governance,"The Commission successfully conducted the Kibra MNA by-election on Thursday, November 7, 2019.",13,https://www.iebc.or.ke/news/?IEBC_Successfully_Conducts_Kibra_Poll,awaiting_nllb_seed
psa_2026_000142_s03,psa_2026_000142,Governance,The by-election was occasioned by death of Hon.,8,https://www.iebc.or.ke/news/?IEBC_Successfully_Conducts_Kibra_Poll,awaiting_nllb_seed
psa_2026_000142_s04,psa_2026_000142,Governance,"Ken Okoth on 26th July, 2019 from complications caused by colorectal cancer.",12,https://www.iebc.or.ke/news/?IEBC_Successfully_Conducts_Kibra_Poll,awaiting_nllb_seed
psa_2026_000142_s05,psa_2026_000142,Governance,"The Commission undertook sufficient training of election officials, early dispatch of election materials and briefing of relevant stakeholder prior to and during the exercise, to ensure the election was free, fair and credible.",33,https://www.iebc.or.ke/news/?IEBC_Successfully_Conducts_Kibra_Poll,awaiting_nllb_seed
psa_2026_000142_s06,psa_2026_000142,Governance,"The campaign period ended on Monday 4th November, 2019 at 6pm being 48 hours to the by-election as r",19,https://www.iebc.or.ke/news/?IEBC_Successfully_Conducts_Kibra_Poll,awaiting_nllb_seed
psa_2026_000146_s01,psa_2026_000146,Governance,IEBC Participates in Mombasa International Show11th Sep 2019.,8,https://www.iebc.or.ke/news/?IEBC_Participates_in_Mombasa_International_Show,awaiting_nllb_seed
psa_2026_000146_s02,psa_2026_000146,Governance,Close to 200 local and international exhibitors are showcasing various goods and services at the ongoing Mombasa International Show (MIS).,20,https://www.iebc.or.ke/news/?IEBC_Participates_in_Mombasa_International_Show,awaiting_nllb_seed
psa_2026_000146_s03,psa_2026_000146,Governance,"The five-day Show which runs from 4th to 8th September, 2019 is being held at the Mkomani showground, Nyali constituency in Mombasa County.",23,https://www.iebc.or.ke/news/?IEBC_Participates_in_Mombasa_International_Show,awaiting_nllb_seed
psa_2026_000146_s04,psa_2026_000146,Governance,This year's theme is 'Promoting Innovation and Technology in Agriculture and Trade'.,12,https://www.iebc.or.ke/news/?IEBC_Participates_in_Mombasa_International_Show,awaiting_nllb_seed
psa_2026_000146_s05,psa_2026_000146,Governance,"His Excellency the President of the Republic of Kenya, Uhuru Kenyatta officially opened the International Show on Thursday 5th September, 2019 and urged the exhibitors to inv",27,https://www.iebc.or.ke/news/?IEBC_Participates_in_Mombasa_International_Show,awaiting_nllb_seed
psa_2026_000151_s01,psa_2026_000151,Health,PRESIDENT RUTO CALLS FOR MUTUALLY BENEFICIAL RELATIONS BETWEEN AFRICA AND FRANCE.,11,https://www.president.go.ke/president-ruto-calls-for-mutually-beneficial-relations-between-africa-and-france/,awaiting_nllb_seed
