pair_id,psa_id,Domain,source_lang,target_lang,source_text,target_text,method,confidence,verified,Source,Metadata
guz_tpl_000040,psa_2026_000012,Governance,en,guz,Voter registration is NOT currently taking place in electoral areas with scheduled by-elections or ongoing elec,EACC nigo ekoiria abarori go korusia ebirengo viao goika portal ya goseka. Kobwata gotanga 26 October 2026. Amachiko ande nigo agochia goika chinsa chia goseka.,guz_psa_template,0.4,false,https://www.iebc.or.ke/news/?14_days_to_the_end_of_Enhanced_Continuous_Voter_Registration_(ECVR2026).,"{""synthetic"": true, ""method"": ""guz_psa_template"", ""match_mode"": ""domain_fallback"", ""sentence_id"": ""psa_2026_000012_s05"", ""human_reviewed"": false, ""silver"": true, ""generated_at"": ""2026-08-11T19:06:39.688812+00:00""}"
guz_tpl_000041,psa_2026_000013,Governance,en,guz,IEBC Engages Tana River Stakeholders to Boost Voter Registration14th Apr 2026.,ADVISORY. IEBC nigo ekoiria abanto bonsi go korusia ebirengo viao goika portal ya goseka. Rituko: 4 May 2026. Abanto bonsi nigo barekania gotiga amajambo atari a goseka.,guz_psa_template,0.4,false,https://www.iebc.or.ke/news/?IEBC_Engages_Tana_River_Stakeholders_to_Boost_Voter_Registration,"{""synthetic"": true, ""method"": ""guz_psa_template"", ""match_mode"": ""domain_fallback"", ""sentence_id"": ""psa_2026_000013_s01"", ""human_reviewed"": false, ""silver"": true, ""generated_at"": ""2026-08-11T19:06:39.688812+00:00""}"
guz_tpl_000042,psa_2026_000013,Governance,en,guz,"Independent Electoral and Boundaries Commission(IEBC) Vice Chairperson Fahima Araphat Abdallah, OGW, together with Hon.",ADVISORY. IEBC nigo ekoiria abanto bonsi go korusia ebirengo viao goika portal ya goseka. Korusia goika chinsa 7. Amachiko ande nigo agochia goika chinsa chia goseka.,guz_psa_template,0.4,false,https://www.iebc.or.ke/news/?IEBC_Engages_Tana_River_Stakeholders_to_Boost_Voter_Registration,"{""synthetic"": true, ""method"": ""guz_psa_template"", ""match_mode"": ""domain_fallback"", ""sentence_id"": ""psa_2026_000013_s02"", ""human_reviewed"": false, ""silver"": true, ""generated_at"": ""2026-08-11T19:06:39.688812+00:00""}"
guz_tpl_000043,psa_2026_000013,Governance,en,guz,"Danson Mungatana, MGH, PhD, Senator for Tana River County and IEBC Tana River County Elections Manager Yonah Ogalo, held a stakeholders’ engagement meeting on the Enhanced Continuous Voter Registration (ECVR) exercise.",IEBC nigo ekoransia abarori go korusia ebirengo viao goika portal ya goseka. Kobwata gotanga 3 January 2026. Amachiko ande nigo agochia goika chinsa chia goseka.,guz_psa_template,0.4,false,https://www.iebc.or.ke/news/?IEBC_Engages_Tana_River_Stakeholders_to_Boost_Voter_Registration,"{""synthetic"": true, ""method"": ""guz_psa_template"", ""match_mode"": ""domain_fallback"", ""sentence_id"": ""psa_2026_000013_s03"", ""human_reviewed"": false, ""silver"": true, ""generated_at"": ""2026-08-11T19:06:39.688812+00:00""}"
guz_tpl_000044,psa_2026_000013,Governance,en,guz,The Vice Chairperson urged residents of Tana River County to exercise their democratic duty by registering as voters in preparation for the #2027GE.,Kenya Revenue Authority nigo ekoragereria abarori go korusia ebirengo viao goika portal ya goseka. Korusia goika chinsa 7. Abanto bonsi nigo barekania gotiga amajambo atari a goseka.,guz_psa_template,0.4,false,https://www.iebc.or.ke/news/?IEBC_Engages_Tana_River_Stakeholders_to_Boost_Voter_Registration,"{""synthetic"": true, ""method"": ""guz_psa_template"", ""match_mode"": ""domain_fallback"", ""sentence_id"": ""psa_2026_000013_s04"", ""human_reviewed"": false, ""silver"": true, ""generated_at"": ""2026-08-11T19:06:39.688812+00:00""}"
guz_tpl_000045,psa_2026_000014,Governance,en,guz,Register as a Voter Today!10th Apr 2026.,"ADVISORY. EACC nigo ekoiria abakori ba emebero go korusia ebirengo viao goika portal ya goseka. Rituko: 23 February 2026. Goika amachiko male, genda website ya goseka na gokora social media egoseka buna.",guz_psa_template,0.4,false,https://www.iebc.or.ke/news/?Register_as_a_Voter_Today!,"{""synthetic"": true, ""method"": ""guz_psa_template"", ""match_mode"": ""domain_fallback"", ""sentence_id"": ""psa_2026_000014_s01"", ""human_reviewed"": false, ""silver"": true, ""generated_at"": ""2026-08-11T19:06:39.688812+00:00""}"
guz_tpl_000046,psa_2026_000014,Governance,en,guz,You do not need to travel to your home county to register.,EACC nigo ekoiria abanto bonsi go korusia ebirengo viao goika portal ya goseka. Kobwata gotanga 10 January 2026. Abanto bonsi nigo barekania gotiga amajambo atari a goseka.,guz_psa_template,0.4,false,https://www.iebc.or.ke/news/?Register_as_a_Voter_Today!,"{""synthetic"": true, ""method"": ""guz_psa_template"", ""match_mode"": ""domain_fallback"", ""sentence_id"": ""psa_2026_000014_s02"", ""human_reviewed"": false, ""silver"": true, ""generated_at"": ""2026-08-11T19:06:39.688812+00:00""}"
guz_tpl_000047,psa_2026_000014,Governance,en,guz,"The Commission has deployed open kits, which allow a citizen to register as a voter for any polling station in Kenya from the registration center near you.","Huduma Kenya nigo ekoiria abanto bonsi go korusia ebirengo viao goika portal ya goseka. Ororagererio rwa rero rwatangire buna. Goika amachiko male, genda website ya goseka na gokora social media egoseka buna.",guz_psa_template,0.4,false,https://www.iebc.or.ke/news/?Register_as_a_Voter_Today!,"{""synthetic"": true, ""method"": ""guz_psa_template"", ""match_mode"": ""domain_fallback"", ""sentence_id"": ""psa_2026_000014_s03"", ""human_reviewed"": false, ""silver"": true, ""generated_at"": ""2026-08-11T19:06:39.689765+00:00""}"
guz_tpl_000048,psa_2026_000014,Governance,en,guz,Enhanced Continuous Voter Registration (ECVR) will take place for 30days upto Tuesday 28th April 2026.,ADVISORY. Public Service Commission nigo ekoiria abakori ba emebero go korusia ebirengo viao goika portal ya goseka. Ororagererio rwa rero rwatangire buna. Abanto bonsi nigo barekania gotiga amajambo atari a goseka.,guz_psa_template,0.4,false,https://www.iebc.or.ke/news/?Register_as_a_Voter_Today!,"{""synthetic"": true, ""method"": ""guz_psa_template"", ""match_mode"": ""domain_fallback"", ""sentence_id"": ""psa_2026_000014_s04"", ""human_reviewed"": false, ""silver"": true, ""generated_at"": ""2026-08-11T19:06:39.689765+00:00""}"
guz_tpl_000049,psa_2026_000014,Governance,en,guz,Voter Registration during ECVR will take place in: County Assembly Wards on a rotational basis in accordance with kit movement schedules Universities and Colleges in respective Constituencies Huduma Centres IEBC Cu,IEBC nigo ekoransia abanto bonsi go korusia ebirengo viao goika portal ya goseka. Kobwata gotanga 6 May 2026. Abanto bonsi nigo barekania gotiga amajambo atari a goseka.,guz_psa_template,0.4,false,https://www.iebc.or.ke/news/?Register_as_a_Voter_Today!,"{""synthetic"": true, ""method"": ""guz_psa_template"", ""match_mode"": ""domain_fallback"", ""sentence_id"": ""psa_2026_000014_s05"", ""human_reviewed"": false, ""silver"": true, ""generated_at"": ""2026-08-11T19:06:39.689765+00:00""}"
guz_tpl_000050,psa_2026_000015,Governance,en,guz,Register as a Voter Today7th Apr 2026.,IEBC nigo ekoragereria abakori ba emebero go korusia ebirengo viao goika portal ya goseka. Ororagererio rwa rero rwatangire buna. Abanto bonsi nigo barekania gotiga amajambo atari a goseka.,guz_psa_template,0.4,false,https://www.iebc.or.ke/news/?Register_as_a_Voter_Today,"{""synthetic"": true, ""method"": ""guz_psa_template"", ""match_mode"": ""domain_fallback"", ""sentence_id"": ""psa_2026_000015_s01"", ""human_reviewed"": false, ""silver"": true, ""generated_at"": ""2026-08-11T19:06:39.689765+00:00""}"
guz_tpl_000051,psa_2026_000015,Governance,en,guz,Enhanced Continuous Voter Registration (ECVR) will take place for 30days upto Tuesday 28th April 2026.,Huduma Kenya nigo ekoransia abanto ba chinsa go korusia ebirengo viao goika portal ya goseka. Ororagererio rwa rero rwatangire buna. Gotiga gokora nigo gokonya amachiko a chinsa.,guz_psa_template,0.4,false,https://www.iebc.or.ke/news/?Register_as_a_Voter_Today,"{""synthetic"": true, ""method"": ""guz_psa_template"", ""match_mode"": ""domain_fallback"", ""sentence_id"": ""psa_2026_000015_s02"", ""human_reviewed"": false, ""silver"": true, ""generated_at"": ""2026-08-11T19:06:39.689765+00:00""}"
guz_tpl_000052,psa_2026_000015,Governance,en,guz,"Voter Registration during ECVR will take place in: County Assembly Wards on a rotational basis in accordance with kit movement schedules Universities and Colleges in respective Constituencies Huduma Centres IEBC Customer Experience Center - Anniversary Towers, Nairobi IEBC Constituency offices NB: ECVR shall NOT be undertaken in electoral areas with scheduled by-elections (Porro Ward, Endo Ward, Emurua Dikirr Constituency and O",IEBC nigo ekoiria abanto bonsi go korusia ebirengo viao goika portal ya goseka. Kobwata gotanga 4 January 2026. Amachiko ande nigo agochia goika chinsa chia goseka.,guz_psa_template,0.4,false,https://www.iebc.or.ke/news/?Register_as_a_Voter_Today,"{""synthetic"": true, ""method"": ""guz_psa_template"", ""match_mode"": ""domain_fallback"", ""sentence_id"": ""psa_2026_000015_s03"", ""human_reviewed"": false, ""silver"": true, ""generated_at"": ""2026-08-11T19:06:39.689765+00:00""}"
guz_tpl_000053,psa_2026_000016,Governance,en,guz,Where to Register as a Voter during ECVR7th Apr 2026.,"ADVISORY. Huduma Kenya nigo ekoiria abanto ba chinsa go korusia ebirengo viao goika portal ya goseka. Rituko: 14 October 2026. Goika amachiko male, genda website ya goseka na gokora social media egoseka buna.",guz_psa_template,0.4,false,https://www.iebc.or.ke/news/?Where_to_Register_as_a_Voter_during_ECVR,"{""synthetic"": true, ""method"": ""guz_psa_template"", ""match_mode"": ""domain_fallback"", ""sentence_id"": ""psa_2026_000016_s01"", ""human_reviewed"": false, ""silver"": true, ""generated_at"": ""2026-08-11T19:06:39.689765+00:00""}"
guz_tpl_000054,psa_2026_000016,Governance,en,guz,Where to Register as a Voter during ECVR?,ALERT. Huduma Kenya nigo ekoransia abarori go korusia ebirengo viao goika portal ya goseka goika Mombasa County. Kobwata gotanga 2 May 2026. Abanto bonsi nigo barekania gotiga amajambo atari a goseka.,guz_psa_template,0.4,false,https://www.iebc.or.ke/news/?Where_to_Register_as_a_Voter_during_ECVR,"{""synthetic"": true, ""method"": ""guz_psa_template"", ""match_mode"": ""domain_fallback"", ""sentence_id"": ""psa_2026_000016_s02"", ""human_reviewed"": false, ""silver"": true, ""generated_at"": ""2026-08-11T19:06:39.689765+00:00""}"
guz_tpl_000055,psa_2026_000016,Governance,en,guz,"County Assembly Wards on a rotational basis in accordance with kit movement schedules Universities and Colleges in respective Constituencies Huduma Centres IEBC Customer Experience Center - Anniversary Towers, Nairobi IEBC Constituency offices To Update particulars of your Registration: Visit the IEBC Constituency office where you are Registered To Transfer your Registration Centre: Visit the IEBC Constituency office where you wish to transfer NB: ECVR shall NOT be undertaken in electoral areas with",IEBC nigo ekoragereria abakori ba emebero go korusia ebirengo viao goika portal ya goseka. Korusia goika chinsa 7. Gotiga gokora nigo gokonya amachiko a chinsa.,guz_psa_template,0.4,false,https://www.iebc.or.ke/news/?Where_to_Register_as_a_Voter_during_ECVR,"{""synthetic"": true, ""method"": ""guz_psa_template"", ""match_mode"": ""domain_fallback"", ""sentence_id"": ""psa_2026_000016_s03"", ""human_reviewed"": false, ""silver"": true, ""generated_at"": ""2026-08-11T19:06:39.690776+00:00""}"
guz_tpl_000056,psa_2026_000018,Governance,en,guz,Should those who registered before 2012 as voters need to register afresh?,Huduma Kenya nigo ekoragereria abarori go korusia ebirengo viao goika portal ya goseka. Korusia goika chinsa 7. Gotiga gokora nigo gokonya amachiko a chinsa.,guz_psa_template,0.4,false,https://www.iebc.or.ke/news/?CLARIFICATION,"{""synthetic"": true, ""method"": ""guz_psa_template"", ""match_mode"": ""domain_fallback"", ""sentence_id"": ""psa_2026_000018_s01"", ""human_reviewed"": false, ""silver"": true, ""generated_at"": ""2026-08-11T19:06:39.690776+00:00""}"
guz_tpl_000057,psa_2026_000018,Governance,en,guz,Not at all UNLESS they DID NOT register as voters from 2012 when the new Register of Voter (ROV) was established under the new Constitution of Kenya 2010 and boundaries delimitation of 2012.,Huduma Kenya nigo ekoransia abanto ba chinsa go korusia ebirengo viao goika portal ya goseka. Kobwata gotanga 19 October 2026. Abanto bonsi nigo barekania gotiga amajambo atari a goseka.,guz_psa_template,0.4,false,https://www.iebc.or.ke/news/?CLARIFICATION,"{""synthetic"": true, ""method"": ""guz_psa_template"", ""match_mode"": ""domain_fallback"", ""sentence_id"": ""psa_2026_000018_s02"", ""human_reviewed"": false, ""silver"": true, ""generated_at"": ""2026-08-11T19:06:39.690776+00:00""}"
guz_tpl_000058,psa_2026_000018,Governance,en,guz,"Because before 2012, the ROV was manual.",ADVISORY. Huduma Kenya nigo ekoiria abakori ba emebero go korusia ebirengo viao goika portal ya goseka. Korusia goika chinsa 7. Amachiko ande nigo agochia goika chinsa chia goseka.,guz_psa_template,0.4,false,https://www.iebc.or.ke/news/?CLARIFICATION,"{""synthetic"": true, ""method"": ""guz_psa_template"", ""match_mode"": ""domain_fallback"", ""sentence_id"": ""psa_2026_000018_s03"", ""human_reviewed"": false, ""silver"": true, ""generated_at"": ""2026-08-11T19:06:39.690776+00:00""}"
guz_tpl_000059,psa_2026_000018,Governance,en,guz,"In 2012, it went BIOMETRIC and so all eligible Kenyans were required to enrol and their Biometrics captured.",ALERT. Public Service Commission nigo ekoransia abarori go korusia ebirengo viao goika portal ya goseka goika Machakos County. Kobwata gotanga 16 September 2026. Abanto bonsi nigo barekania gotiga amajambo atari a goseka.,guz_psa_template,0.4,false,https://www.iebc.or.ke/news/?CLARIFICATION,"{""synthetic"": true, ""method"": ""guz_psa_template"", ""match_mode"": ""domain_fallback"", ""sentence_id"": ""psa_2026_000018_s04"", ""human_reviewed"": false, ""silver"": true, ""generated_at"": ""2026-08-11T19:06:39.690776+00:00""}"
guz_tpl_000060,psa_2026_000018,Governance,en,guz,This is the ROV that has been in place since 2013.,EACC nigo ekoiria abanto bonsi go korusia ebirengo viao goika portal ya goseka. Rituko: 10 November 2026. Abanto bonsi nigo barekania gotiga amajambo atari a goseka.,guz_psa_template,0.4,false,https://www.iebc.or.ke/news/?CLARIFICATION,"{""synthetic"": true, ""method"": ""guz_psa_template"", ""match_mode"": ""domain_fallback"", ""sentence_id"": ""psa_2026_000018_s05"", ""human_reviewed"": false, ""silver"": true, ""generated_at"": ""2026-08-11T19:06:39.690776+00:00""}"
guz_tpl_000061,psa_2026_000018,Governance,en,guz,"As of the 2022 General Election, the Commission maintained an accurate and audited register compri",EACC nigo ekoransia abanto ba chinsa go korusia ebirengo viao goika portal ya goseka. Rituko: 20 August 2026. Abanto bonsi nigo barekania gotiga amajambo atari a goseka.,guz_psa_template,0.4,false,https://www.iebc.or.ke/news/?CLARIFICATION,"{""synthetic"": true, ""method"": ""guz_psa_template"", ""match_mode"": ""domain_fallback"", ""sentence_id"": ""psa_2026_000018_s06"", ""human_reviewed"": false, ""silver"": true, ""generated_at"": ""2026-08-11T19:06:39.690776+00:00""}"
guz_tpl_000062,psa_2026_000019,Governance,en,guz,Voter Registration Services available to Citizens during ECVR7th Apr 2026.,ALERT. IEBC nigo ekoransia abakori ba emebero go korusia ebirengo viao goika portal ya goseka goika Nakuru County. Kobwata gotanga 8 July 2026. Gotiga gokora nigo gokonya amachiko a chinsa.,guz_psa_template,0.4,false,https://www.iebc.or.ke/news/?Voter_Registration_Services_available_to_Citizens_during_ECVR,"{""synthetic"": true, ""method"": ""guz_psa_template"", ""match_mode"": ""domain_fallback"", ""sentence_id"": ""psa_2026_000019_s01"", ""human_reviewed"": false, ""silver"": true, ""generated_at"": ""2026-08-11T19:06:39.690776+00:00""}"
guz_tpl_000063,psa_2026_000019,Governance,en,guz,Voter Registration Services available to Citizens during ECVR? 1.,EACC nigo ekoragereria abanto bonsi go korusia ebirengo viao goika portal ya goseka. Ororagererio rwa rero rwatangire buna. Abanto bonsi nigo barekania gotiga amajambo atari a goseka.,guz_psa_template,0.4,false,https://www.iebc.or.ke/news/?Voter_Registration_Services_available_to_Citizens_during_ECVR,"{""synthetic"": true, ""method"": ""guz_psa_template"", ""match_mode"": ""domain_fallback"", ""sentence_id"": ""psa_2026_000019_s02"", ""human_reviewed"": false, ""silver"": true, ""generated_at"": ""2026-08-11T19:06:39.690776+00:00""}"
guz_tpl_000064,psa_2026_000019,Governance,en,guz,"Voter Registration ECVR is taking place in County Assembly Wards, Universities and Colleges in respective Constituencies, Huduma Centres, IEBC Customer Experience Center -Anniversary Towers, Nairobi and IEBC Constituency offices 2.",IEBC nigo ekoragereria abakori ba emebero go korusia ebirengo viao goika portal ya goseka. Rituko: 26 March 2026. Gotiga gokora nigo gokonya amachiko a chinsa.,guz_psa_template,0.4,false,https://www.iebc.or.ke/news/?Voter_Registration_Services_available_to_Citizens_during_ECVR,"{""synthetic"": true, ""method"": ""guz_psa_template"", ""match_mode"": ""domain_fallback"", ""sentence_id"": ""psa_2026_000019_s03"", ""human_reviewed"": false, ""silver"": true, ""generated_at"": ""2026-08-11T19:06:39.690776+00:00""}"
